ID,p24,p25,winRate
0, 0.000000, 0.000000, 0.6856666666666666
1, 0.000000, 0.250000, 0.6686666666666666
2, 0.000000, 0.500000, 0.6763333333333333
3, 0.000000, 0.750000, 0.6663333333333333
4, 0.000000, 1.000000, 0.692
5, 0.000000, 1.250000, 0.6816666666666666
6, 0.000000, 1.500000, 0.6893333333333334
7, 0.000000, 1.750000, 0.6763333333333333
8, 0.000000, 2.000000, 0.6893333333333334
9, 0.000000, 2.250000, 0.6583333333333333
10, 0.000000, 2.500000, 0.6906666666666667
11, 0.000000, 2.750000, 0.6773333333333333
12, 0.000000, 3.000000, 0.6716666666666666
13, 0.000000, 3.250000, 0.667
14, 0.000000, 3.500000, 0.678
15, 0.000000, 3.750000, 0.6723333333333333
16, 0.000000, 4.000000, 0.675
17, 0.100000, 0.000000, 0.642
18, 0.100000, 0.250000, 0.6276666666666667
19, 0.100000, 0.500000, 0.622
20, 0.100000, 0.750000, 0.641
21, 0.100000, 1.000000, 0.6233333333333333
22, 0.100000, 1.250000, 0.6316666666666667
23, 0.100000, 1.500000, 0.6083333333333333
24, 0.100000, 1.750000, 0.592
25, 0.100000, 2.000000, 0.5946666666666667
26, 0.100000, 2.250000, 0.6016666666666667
27, 0.100000, 2.500000, 0.5923333333333334
28, 0.100000, 2.750000, 0.5843333333333334
29, 0.100000, 3.000000, 0.568
30, 0.100000, 3.250000, 0.5656666666666667
31, 0.100000, 3.500000, 0.5596666666666666
32, 0.100000, 3.750000, 0.555
33, 0.100000, 4.000000, 0.5543333333333333
34, 0.200000, 0.000000, 0.6243333333333333
35, 0.200000, 0.250000, 0.606
36, 0.200000, 0.500000, 0.598
37, 0.200000, 0.750000, 0.595
38, 0.200000, 1.000000, 0.586
39, 0.200000, 1.250000, 0.5736666666666667
40, 0.200000, 1.500000, 0.5856666666666667
41, 0.200000, 1.750000, 0.5726666666666667
42, 0.200000, 2.000000, 0.5433333333333333
43, 0.200000, 2.250000, 0.5333333333333333
44, 0.200000, 2.500000, 0.551
45, 0.200000, 2.750000, 0.5463333333333333
46, 0.200000, 3.000000, 0.5406666666666666
47, 0.200000, 3.250000, 0.5506666666666666
48, 0.200000, 3.500000, 0.5416666666666666
49, 0.200000, 3.750000, 0.539
